"from";"to"
"stat";"11000002"
"12004670";"12004672"
"12004670";"12004671"
"12004673";"12004674"
"12004673";"12004676"
"12004673";"12004675"
"12013666";"12004697"
"12013666";"12004666"
"stat";"11001120"
"11001120";"12004114"
"11001120";"12004136"
"11001120";"12004125"
"11001120";"12013668"
"11001120";"12004171"
"11001120";"12004138"
"11001120";"12004161"
"11001120";"12004105"
"11001120";"12004103"
"12004105";"12004120"
"12004105";"12004154"
"12004105";"12004130"
"12004105";"12004134"
"12004105";"12004106"
"12004105";"12004126"
"12004136";"12004160"
"12004136";"12004147"
"12004138";"12004133"
"12004138";"12004150"
"12004138";"12004112"
"12004138";"12012060"
"12004161";"12004157"
"12004161";"12004169"
"12004161";"12004175"
"12004161";"12012059"
"12004161";"12013670"
"12004171";"12004096"
"12004171";"12004100"
"12004171";"12004180"
"12013668";"12011867"
"12013668";"12012057"
"12013668";"12012774"
"12013668";"12013669"
"12004106";"12004111"
"12004106";"12004110"
"12004106";"12004109"
"12004106";"12004108"
"12004106";"12004107"
"12004120";"12004124"
"12004120";"12004121"
"12004120";"12004122"
"12004120";"12004123"
"12004126";"12004129"
"12004126";"12004128"
"12004126";"12010833"
"12004126";"12004127"
"12004130";"12004151"
"12004130";"12004131"
"12004134";"12004137"
"12004134";"12004135"
"12004154";"12004159"
"12004154";"12004156"
"12004154";"12004155"
"12004112";"12004113"
"12004112";"12004115"
"12004112";"12004116"
"12004112";"12004117"
"12004112";"12004118"
"12004112";"12004119"
"12004112";"12012084"
"12004112";"12012085"
"12004150";"12004153"
"12004150";"12012082"
"12004150";"12012083"
"12012060";"12012081"
"12012060";"12004142"
"12012060";"12004143"
"12012060";"12004149"
"12012060";"12004144"
"12012060";"12004146"
"12012060";"12004148"
"12004157";"12004158"
"12004157";"12012098"
"12004169";"12004170"
"12004169";"12004172"
"12004169";"12012483"
"12004175";"12004178"
"12004175";"12004177"
"12004175";"12004176"
"12012059";"12004163"
"12012059";"12004164"
"12012059";"12004166"
"12012059";"12004167"
"12012059";"12004168"
"12004096";"12004097"
"12004096";"12004099"
"12004096";"12004098"
"12004100";"12004101"
"12004100";"12004102"
"12004100";"12004104"
"12004180";"12004095"
"12004180";"12004094"
"12012057";"12012058"
"12012057";"12004179"
"12012057";"12004132"
"12013669";"12012671"
"12013669";"12012056"
"12013669";"12011868"
"stat";"11001125"
"11001125";"12012389"
"11001125";"12011893"
"11001125";"12012421"
"11001125";"12001378"
"11001125";"12001365"
"11001125";"12001373"
"11001125";"12001369"
"11001125";"12001416"
"11001125";"12001523"
"11001125";"12001529"
"11001125";"12001363"
"11001125";"12001359"
"12001363";"12001364"
"12001363";"12001377"
"12001363";"12013953"
"12001363";"12001528"
"12001363";"12001553"
"12001365";"12001366"
"12001365";"12012051"
"12001369";"12001477"
"12001369";"12011894"
"12001373";"12001376"
"12001373";"12001375"
"12001373";"12001374"
"12001378";"12001384"
"12001378";"12001550"
"12001378";"12001379"
"12001378";"12013940"
"12001378";"12013954"
"12001416";"12001520"
"12001416";"12001420"
"12001416";"12001417"
"12001523";"12001512"
"12001523";"12001518"
"12001529";"12001530"
"12001529";"12001536"
"12012389";"12001361"
"12012389";"12001411"
"12012389";"12001532"
"12012389";"12001541"
"12012389";"12012390"
"12012389";"12012052"
"12012421";"12012876"
"12012421";"12012422"
"12012421";"12012253"
"12012421";"12001392"
"12012421";"12001390"
"12001366";"12001535"
"12001366";"12001368"
"12001366";"12001372"
"12012051";"12001552"
"12012051";"12001514"
"12012051";"12001413"
"12001379";"12001380"
"12001379";"12001479"
"12001379";"12001381"
"12001379";"12001383"
"12001379";"12001382"
"12001384";"12001526"
"12001384";"12001480"
"12001384";"12001386"
"12001550";"12001388"
"12001550";"12001539"
"12001550";"12001551"
"12013940";"12001507"
"12013940";"12013952"
"12013954";"12013956"
"12013954";"12001387"
"12013954";"12013955"
"12001417";"12001419"
"12001417";"12001418"
"12001417";"12001534"
"12001417";"12001425"
"12001417";"12001533"
"12001417";"12001508"
"12001420";"12001421"
"12001420";"12001422"
"12001420";"12001423"
"12001420";"12001424"
"12001420";"12012655"
"12001520";"12001521"
"12001520";"12001538"
"12001411";"12001524"
"12001411";"12001415"
"12001411";"12001414"
"12001411";"12001412"
"12001541";"12001543"
"12001541";"12001544"
"12012052";"12001525"
"12012052";"12001371"
"12001392";"12001395"
"12001392";"12001394"
"12001392";"12001396"
"12001392";"12001393"
"12001392";"12001397"
"12001392";"12001398"
"12001392";"12012654"
"12001392";"12001402"
"12001392";"12001403"
"12001392";"12012019"
"12012253";"12012255"
"12012253";"12012256"
"12012253";"12012257"
"12012253";"12012258"
"12012253";"12012259"
"12012253";"12012260"
"12012253";"12012261"
"12012422";"12001405"
"12012422";"12001406"
"12012422";"12001407"
"12012422";"12001408"
"12012422";"12001409"
"12012422";"12001410"
"12012422";"12001510"
"12012422";"12001511"
"12012422";"12001540"
"12012422";"12001542"
"12012876";"12012879"
"12012876";"12012878"
"12012876";"12012877"
"stat";"11001126"
"11001126";"12000278"
"11001126";"12000304"
"11001126";"12000308"
"11001126";"12000322"
"11001126";"12000301"
"12000308";"12000323"
"12000308";"12000321"
"12000308";"12000306"
"stat";"11001127"
"11001127";"12009036"
"11001127";"12009574"
"11001127";"12009368"
"11001127";"12009216"
"11001127";"12012657"
"11001127";"12008902"
"11001127";"12013934"
"11001127";"12009304"
"11001127";"12009627"
"11001127";"12012656"
"11001127";"12012436"
"11001127";"12012432"
"11001127";"12013001"
"11001127";"12009709"
"11001127";"12009161"
"11001127";"12009947"
"11001127";"12009099"
"11001127";"12009835"
"11001127";"12009262"
"11001127";"12009506"
"11001127";"12008884"
"11001127";"12008874"
"12008884";"12012663"
"12008884";"12012665"
"12008884";"12012666"
"12008902";"12008923"
"12008902";"12008927"
"12008902";"12009028"
"12008902";"12009019"
"12008902";"12009007"
"12008902";"12009001"
"12008902";"12008995"
"12008902";"12008909"
"12008902";"12008986"
"12008902";"12008912"
"12008902";"12008979"
"12008902";"12008960"
"12008902";"12008945"
"12008902";"12008940"
"12008902";"12008917"
"12008902";"12008919"
"12008902";"12008931"
"12008902";"12008903"
"12009036";"12009086"
"12009036";"12009041"
"12009036";"12009079"
"12009036";"12009045"
"12009036";"12009091"
"12009036";"12009037"
"12009036";"12009073"
"12009036";"12009048"
"12009036";"12009050"
"12009036";"12011350"
"12009036";"12009054"
"12009036";"12009064"
"12009036";"12009055"
"12009036";"12009056"
"12009099";"12009120"
"12009099";"12009139"
"12009099";"12009130"
"12009099";"12009153"
"12009099";"12009123"
"12009099";"12009116"
"12009099";"12009113"
"12009099";"12009112"
"12009099";"12009108"
"12009099";"12009105"
"12009099";"12009100"
"12009161";"12009175"
"12009161";"12009178"
"12009161";"12009185"
"12009161";"12009172"
"12009161";"12009168"
"12009161";"12009165"
"12009161";"12009162"
"12009161";"12009186"
"12009161";"12009195"
"12009161";"12009203"
"12009161";"12009206"
"12009161";"12009213"
"12009161";"12011363"
"12009216";"12009259"
"12009216";"12009256"
"12009216";"12009253"
"12009216";"12009246"
"12009216";"12009239"
"12009216";"12009236"
"12009216";"12009232"
"12009216";"12009229"
"12009216";"12009225"
"12009216";"12009224"
"12009216";"12009221"
"12009216";"12009217"
"12009262";"12009263"
"12009262";"12009270"
"12009262";"12009274"
"12009262";"12009276"
"12009262";"12009280"
"12009262";"12009286"
"12009262";"12009295"
"12009262";"12009303"
"12009262";"12011362"
"12009262";"12011992"
"12009304";"12009305"
"12009304";"12009308"
"12009304";"12009311"
"12009304";"12009315"
"12009304";"12009316"
"12009304";"12009319"
"12009304";"12009322"
"12009304";"12009323"
"12009304";"12009324"
"12009304";"12009325"
"12009304";"12009334"
"12009304";"12009338"
"12009304";"12009347"
"12009304";"12009355"
"12009368";"12009503"
"12009368";"12009500"
"12009368";"12009452"
"12009368";"12009449"
"12009368";"12009446"
"12009368";"12009458"
"12009368";"12009437"
"12009368";"12009369"
"12009368";"12009463"
"12009368";"12009375"
"12009368";"12009378"
"12009368";"12009382"
"12009368";"12009383"
"12009368";"12009393"
"12009368";"12009472"
"12009368";"12009401"
"12009368";"12009410"
"12009368";"12009414"
"12009368";"12009419"
"12009368";"12009475"
"12009368";"12009431"
"12009368";"12009428"
"12009368";"12009478"
"12009368";"12009482"
"12009368";"12009485"
"12009368";"12009494"
"12009368";"12009497"
"12009506";"12009556"
"12009506";"12009550"
"12009506";"12009542"
"12009506";"12009529"
"12009506";"12009526"
"12009506";"12009525"
"12009506";"12009521"
"12009506";"12009518"
"12009506";"12009517"
"12009506";"12009513"
"12009506";"12009511"
"12009506";"12009507"
"12009574";"12009575"
"12009574";"12009579"
"12009574";"12009582"
"12009574";"12009583"
"12009574";"12009587"
"12009574";"12009590"
"12009574";"12009594"
"12009574";"12009601"
"12009574";"12009605"
"12009574";"12009610"
"12009574";"12009615"
"12009574";"12009618"
"12009574";"12009623"
"12009627";"12012114"
"12009627";"12011848"
"12009627";"12009702"
"12009627";"12009628"
"12009627";"12009690"
"12009627";"12009635"
"12009627";"12009681"
"12009627";"12009677"
"12009627";"12009668"
"12009627";"12009653"
"12009627";"12009639"
"12009709";"12009828"
"12009709";"12009820"
"12009709";"12009813"
"12009709";"12009801"
"12009709";"12009793"
"12009709";"12009727"
"12009709";"12009730"
"12009709";"12009731"
"12009709";"12009724"
"12009709";"12009723"
"12009709";"12009732"
"12009709";"12009719"
"12009709";"12009716"
"12009709";"12009710"
"12009709";"12009740"
"12009709";"12009748"
"12009709";"12009757"
"12009709";"12009760"
"12009709";"12009770"
"12009709";"12009780"
"12009709";"12009790"
"12009835";"12009938"
"12009835";"12009933"
"12009835";"12009925"
"12009835";"12009919"
"12009835";"12009911"
"12009835";"12009908"
"12009835";"12009902"
"12009835";"12009894"
"12009835";"12009888"
"12009835";"12009884"
"12009835";"12009875"
"12009835";"12009870"
"12009835";"12009867"
"12009835";"12009858"
"12009835";"12009854"
"12009835";"12009851"
"12009835";"12009850"
"12009835";"12009846"
"12009835";"12009843"
"12009835";"12009836"
"12009947";"12009964"
"12009947";"12009988"
"12009947";"12009975"
"12009947";"12009995"
"12009947";"12010000"
"12009947";"12009948"
"12009947";"12009953"
"12009947";"12010007"
"12009947";"12009968"
"12009947";"12009971"
"12009947";"12009956"
"12009947";"12009960"
"12009947";"12009972"
"12009947";"12010012"
"12009947";"12009961"
"12012432";"12012433"
"12012432";"12012435"
"12012436";"12008889"
"12012436";"12008888"
"12012436";"12012160"
"12012436";"12010770"
"12012656";"12013002"
"12012656";"12008881"
"12012656";"12012662"
"12012656";"12012659"
"12012657";"12012660"
"12012657";"12012661"
"12013934";"12010032"
"12013934";"12012664"
"12008903";"12012043"
"12008903";"12008904"
"12008903";"12008905"
"12008903";"12008908"
"12008903";"12008907"
"12008909";"12008911"
"12008909";"12010028"
"12008909";"12008910"
"12008912";"12008915"
"12008912";"12011349"
"12008919";"12008920"
"12008919";"12008913"
"12008919";"12008922"
"12008919";"12008921"
"12008919";"12008914"
"12008923";"12008926"
"12008923";"12008925"
"12008927";"12008929"
"12008927";"12008928"
"12008927";"12008930"
"12008931";"12008935"
"12008931";"12008938"
"12008931";"12008936"
"12008931";"12008939"
"12008931";"12008933"
"12008931";"12008937"
"12008931";"12008932"
"12008940";"12008944"
"12008940";"12008943"
"12008940";"12008942"
"12008940";"12008941"
"12008945";"12008957"
"12008945";"12008954"
"12008945";"12008953"
"12008945";"12008952"
"12008945";"12008951"
"12008945";"12008950"
"12008945";"12008949"
"12008945";"12008947"
"12008945";"12008946"
"12008960";"12008961"
"12008960";"12008962"
"12008960";"12008963"
"12008960";"12008964"
"12008960";"12008965"
"12008960";"12008966"
"12008960";"12008968"
"12008960";"12008972"
"12008960";"12011872"
"12008960";"12011873"
"12008960";"12011874"
"12008979";"12008981"
"12008979";"12008980"
"12008986";"12008987"
"12008986";"12008988"
"12008986";"12008990"
"12008986";"12008991"
"12008986";"12008992"
"12008986";"12008993"
"12008986";"12008994"
"12008995";"12008999"
"12008995";"12008998"
"12008995";"12009000"
"12008995";"12008996"
"12009001";"12009005"
"12009001";"12009006"
"12009001";"12009004"
"12009001";"12009002"
"12009007";"12009014"
"12009007";"12009015"
"12009007";"12011875"
"12009007";"12009013"
"12009007";"12009012"
"12009007";"12009011"
"12009007";"12009008"
"12009007";"12009010"
"12009007";"12009009"
"12009019";"12009020"
"12009019";"12009021"
"12009019";"12009023"
"12009019";"12009024"
"12009019";"12009025"
"12009019";"12009026"
"12009019";"12009027"
"12009019";"12009032"
"12009028";"12009029"
"12009028";"12009030"
"12009037";"12012987"
"12009037";"12009040"
"12009037";"12009039"
"12009037";"12009038"
"12009041";"12009044"
"12009041";"12011351"
"12009045";"12010027"
"12009045";"12009047"
"12009045";"12009046"
"12009050";"12009053"
"12009050";"12009052"
"12009050";"12009051"
"12009056";"12009059"
"12009056";"12009061"
"12009056";"12009058"
"12009056";"12009057"
"12009056";"12009063"
"12009056";"12013935"
"12009064";"12009072"
"12009064";"12009065"
"12009064";"12009066"
"12009064";"12009067"
"12009064";"12009068"
"12009064";"12009069"
"12009064";"12009070"
"12009064";"12009071"
"12009073";"12009074"
"12009073";"12009075"
"12009073";"12009076"
"12009073";"12009077"
"12009073";"12009078"
"12009079";"12009085"
"12009079";"12009084"
"12009079";"12009083"
"12009079";"12009082"
"12009079";"12009081"
"12009079";"12009080"
"12009086";"12009089"
"12009086";"12009090"
"12009086";"12010769"
"12009086";"12009087"
"12009086";"12009088"
"12009091";"12009092"
"12009091";"12010040"
"12009091";"12009097"
"12009091";"12009096"
"12009091";"12009095"
"12009091";"12009094"
"12009091";"12009093"
"12011350";"12009042"
"12011350";"12009043"
"12011350";"12009049"
"12009100";"12009101"
"12009100";"12009102"
"12009100";"12009103"
"12009100";"12009104"
"12009105";"12010026"
"12009105";"12009107"
"12009105";"12009106"
"12009108";"12011352"
"12009108";"12009111"
"12009113";"12009115"
"12009113";"12009109"
"12009113";"12009110"
"12009113";"12009114"
"12009116";"12009119"
"12009116";"12009118"
"12009116";"12009117"
"12009120";"12009122"
"12009120";"12009121"
"12009123";"12009125"
"12009123";"12009124"
"12009123";"12009126"
"12009123";"12009127"
"12009123";"12009128"
"12009123";"12009129"
"12009130";"12009131"
"12009130";"12009132"
"12009130";"12009133"
"12009130";"12009134"
"12009130";"12009135"
"12009130";"12009136"
"12009130";"12009137"
"12009130";"12009138"
"12009139";"12009140"
"12009139";"12009141"
"12009139";"12009142"
"12009139";"12009143"
"12009139";"12011850"
"12009139";"12011849"
"12009139";"12009146"
"12009139";"12009145"
"12009139";"12009144"
"12009153";"12009154"
"12009153";"12009155"
"12009153";"12009156"
"12009153";"12009157"
"12009153";"12009158"
"12009153";"12009159"
"12009153";"12009160"
"12009162";"12009164"
"12009162";"12009163"
"12009165";"12010018"
"12009165";"12009167"
"12009165";"12009166"
"12009168";"12011364"
"12009168";"12009170"
"12009175";"12009176"
"12009175";"12009177"
"12009178";"12009179"
"12009178";"12009180"
"12009178";"12009181"
"12009178";"12009182"
"12009178";"12009183"
"12009178";"12009184"
"12009186";"12009189"
"12009186";"12009187"
"12009186";"12009190"
"12009186";"12009191"
"12009186";"12009192"
"12009186";"12009193"
"12009186";"12009194"
"12009195";"12009198"
"12009195";"12009197"
"12009195";"12009199"
"12009195";"12009201"
"12009195";"12009196"
"12009195";"12009200"
"12009203";"12009204"
"12009203";"12009205"
"12009206";"12009207"
"12009206";"12009208"
"12009206";"12009209"
"12009206";"12009210"
"12009206";"12009211"
"12009206";"12009212"
"12009213";"12009214"
"12009213";"12009215"
"12011363";"12009173"
"12011363";"12009171"
"12009217";"12009218"
"12009217";"12009219"
"12009217";"12009220"
"12009217";"12012880"
"12009221";"12009222"
"12009221";"12009223"
"12009221";"12010025"
"12009225";"12009228"
"12009225";"12011353"
"12009229";"12009226"
"12009229";"12009227"
"12009229";"12009231"
"12009229";"12009230"
"12009232";"12009235"
"12009232";"12009233"
"12009232";"12009234"
"12009236";"12009238"
"12009236";"12009237"
"12009239";"12009240"
"12009239";"12009241"
"12009239";"12009242"
"12009239";"12009243"
"12009239";"12009244"
"12009239";"12009245"
"12009246";"12009252"
"12009246";"12009251"
"12009246";"12009250"
"12009246";"12009249"
"12009246";"12009248"
"12009246";"12009247"
"12009263";"12009265"
"12009263";"12009268"
"12009263";"12009264"
"12009263";"12009266"
"12009263";"12009267"
"12009270";"12009273"
"12009270";"12011361"
"12009276";"12009277"
"12009276";"12009278"
"12009276";"12009279"
"12009280";"12009285"
"12009280";"12009284"
"12009280";"12009283"
"12009280";"12009282"
"12009280";"12009281"
"12009286";"12009294"
"12009286";"12009293"
"12009286";"12009291"
"12009286";"12009290"
"12009286";"12009289"
"12009286";"12009288"
"12009295";"12009302"
"12009295";"12009300"
"12009295";"12009297"
"12009295";"12009298"
"12009295";"12009299"
"12011362";"12012031"
"12011362";"12009275"
"12011362";"12009272"
"12011992";"12009269"
"12011992";"12010039"
"12009305";"12009307"
"12009305";"12009306"
"12009308";"12009309"
"12009308";"12009310"
"12009311";"12011354"
"12009311";"12009314"
"12009316";"12009312"
"12009316";"12009313"
"12009316";"12009317"
"12009316";"12009318"
"12009319";"12009320"
"12009319";"12009321"
"12009325";"12009337"
"12009325";"12009333"
"12009325";"12009332"
"12009325";"12009331"
"12009325";"12009330"
"12009325";"12009329"
"12009325";"12009328"
"12009325";"12009327"
"12009325";"12009326"
"12009334";"12009335"
"12009334";"12009336"
"12009338";"12009339"
"12009338";"12009340"
"12009338";"12009341"
"12009338";"12009342"
"12009338";"12009343"
"12009338";"12009344"
"12009338";"12009345"
"12009338";"12009346"
"12009347";"12012989"
"12009347";"12009354"
"12009347";"12009353"
"12009347";"12009352"
"12009347";"12009351"
"12009347";"12009350"
"12009355";"12009367"
"12009355";"12009366"
"12009355";"12009363"
"12009355";"12009362"
"12009355";"12009361"
"12009355";"12009360"
"12009355";"12009359"
"12009355";"12009358"
"12009355";"12009357"
"12009355";"12009356"
"12009369";"12009374"
"12009369";"12009373"
"12009369";"12009372"
"12009369";"12009371"
"12009369";"12009370"
"12009375";"12009376"
"12009375";"12009377"
"12009375";"12010024"
"12009378";"12011357"
"12009378";"12009381"
"12009383";"12009391"
"12009383";"12009389"
"12009383";"12009387"
"12009383";"12009386"
"12009383";"12009385"
"12009383";"12009380"
"12009383";"12009379"
"12009393";"12009397"
"12009393";"12009398"
"12009393";"12009399"
"12009393";"12009394"
"12009393";"12009396"
"12009393";"12009400"
"12009393";"12010034"
"12009393";"12010035"
"12009393";"12010036"
"12009393";"12009395"
"12009401";"12009402"
"12009401";"12009403"
"12009401";"12009404"
"12009401";"12009405"
"12009401";"12009406"
"12009401";"12009407"
"12009401";"12009408"
"12009401";"12009409"
"12009410";"12009413"
"12009410";"12009412"
"12009414";"12009415"
"12009414";"12009416"
"12009414";"12009417"
"12009414";"12009418"
"12009419";"12009427"
"12009419";"12009426"
"12009419";"12009425"
"12009419";"12009424"
"12009419";"12009423"
"12009419";"12009421"
"12009419";"12009420"
"12009419";"12009422"
"12009431";"12009432"
"12009431";"12009435"
"12009431";"12009436"
"12009431";"12009434"
"12009431";"12009433"
"12009437";"12009438"
"12009437";"12009439"
"12009437";"12009440"
"12009437";"12009441"
"12009437";"12009442"
"12009437";"12009445"
"12009437";"12009443"
"12009437";"12009444"
"12009446";"12009448"
"12009446";"12011365"
"12009446";"12009447"
"12009449";"12009451"
"12009449";"12009450"
"12009452";"12009455"
"12009452";"12009456"
"12009452";"12009457"
"12009452";"12009454"
"12009452";"12009453"
"12009458";"12009462"
"12009458";"12009461"
"12009458";"12009460"
"12009458";"12009459"
"12009463";"12009465"
"12009463";"12009466"
"12009463";"12009467"
"12009463";"12009464"
"12009463";"12009468"
"12009463";"12009469"
"12009463";"12009471"
"12009463";"12009470"
"12009472";"12009474"
"12009472";"12009473"
"12009478";"12009480"
"12009478";"12009481"
"12009478";"12009479"
"12009485";"12009493"
"12009485";"12009492"
"12009485";"12009486"
"12009485";"12009487"
"12009485";"12009488"
"12009485";"12009489"
"12009485";"12009490"
"12009485";"12009491"
"12009494";"12010037"
"12009494";"12009496"
"12009494";"12009495"
"12009507";"12009510"
"12009507";"12009509"
"12009507";"12009508"
"12009511";"12009512"
"12009511";"12010016"
"12009511";"12010017"
"12009513";"12009516"
"12009513";"12011355"
"12009518";"12009514"
"12009518";"12009515"
"12009518";"12009519"
"12009518";"12009520"
"12009521";"12009522"
"12009521";"12009523"
"12009521";"12009524"
"12009529";"12009539"
"12009529";"12009538"
"12009529";"12009537"
"12009529";"12009536"
"12009529";"12009535"
"12009529";"12009534"
"12009529";"12009533"
"12009529";"12009532"
"12009529";"12009530"
"12009542";"12009543"
"12009542";"12009544"
"12009542";"12009545"
"12009542";"12009546"
"12009542";"12009547"
"12009542";"12009553"
"12009550";"12009551"
"12009550";"12009552"
"12009556";"12009571"
"12009556";"12009557"
"12009556";"12009558"
"12009556";"12009559"
"12009556";"12009560"
"12009556";"12009561"
"12009556";"12009564"
"12009556";"12009565"
"12009556";"12009568"
"12009575";"12009576"
"12009575";"12009577"
"12009575";"12009578"
"12009579";"12009581"
"12009579";"12010023"
"12009579";"12009580"
"12009583";"12009586"
"12009583";"12011359"
"12009587";"12009584"
"12009587";"12009585"
"12009587";"12009588"
"12009587";"12009589"
"12009590";"12009592"
"12009590";"12009591"
"12009590";"12009593"
"12009594";"12009595"
"12009594";"12009600"
"12009594";"12009598"
"12009594";"12009596"
"12009601";"12009602"
"12009601";"12009603"
"12009601";"12009604"
"12009605";"12009606"
"12009605";"12009607"
"12009605";"12009608"
"12009605";"12009609"
"12009610";"12009614"
"12009610";"12009613"
"12009610";"12009612"
"12009610";"12009611"
"12009615";"12009616"
"12009615";"12009617"
"12009618";"12009622"
"12009618";"12009621"
"12009618";"12009620"
"12009618";"12009619"
"12009623";"12009624"
"12009623";"12009625"
"12009623";"12009626"
"12009628";"12009629"
"12009628";"12009630"
"12009628";"12009631"
"12009628";"12009632"
"12009628";"12009633"
"12009628";"12009634"
"12009635";"12009636"
"12009635";"12009637"
"12009635";"12009638"
"12009635";"12010022"
"12009639";"12009640"
"12009639";"12009641"
"12009639";"12009642"
"12009639";"12009643"
"12009639";"12009644"
"12009653";"12009651"
"12009653";"12009654"
"12009653";"12009655"
"12009653";"12009656"
"12009668";"12009671"
"12009668";"12009672"
"12009668";"12012033"
"12009668";"12009674"
"12009668";"12009670"
"12009668";"12009669"
"12009677";"12009680"
"12009677";"12009679"
"12009677";"12009678"
"12009681";"12012034"
"12009681";"12009687"
"12009681";"12009686"
"12009681";"12009682"
"12009690";"12009692"
"12009690";"12009691"
"12009690";"12009693"
"12009690";"12012035"
"12009702";"12012990"
"12009702";"12012038"
"12009702";"12012037"
"12009702";"12012036"
"12009702";"12012032"
"12009702";"12009705"
"12009702";"12009704"
"12009702";"12009703"
"12009702";"12009659"
"12009710";"12009715"
"12009710";"12009714"
"12009710";"12009713"
"12009710";"12009712"
"12009710";"12009711"
"12009716";"12009717"
"12009716";"12009718"
"12009716";"12010021"
"12009719";"12009721"
"12009719";"12011360"
"12009724";"12009725"
"12009724";"12009726"
"12009727";"12009720"
"12009727";"12009722"
"12009727";"12009728"
"12009732";"12009739"
"12009732";"12009738"
"12009732";"12009735"
"12009732";"12009734"
"12009732";"12009733"
"12009732";"12009737"
"12009732";"12009736"
"12009740";"12009745"
"12009740";"12012243"
"12009740";"12012244"
"12009740";"12009744"
"12009740";"12009741"
"12009740";"12009742"
"12009740";"12009743"
"12009748";"12009749"
"12009748";"12009750"
"12009748";"12009751"
"12009748";"12009752"
"12009748";"12009753"
"12009748";"12009754"
"12009748";"12009755"
"12009748";"12009756"
"12009757";"12009758"
"12009757";"12009759"
"12009760";"12009761"
"12009760";"12009762"
"12009760";"12009764"
"12009760";"12009765"
"12009760";"12009766"
"12009760";"12009767"
"12009760";"12009768"
"12009760";"12009769"
"12009770";"12009771"
"12009770";"12009772"
"12009770";"12009773"
"12009770";"12009774"
"12009770";"12009775"
"12009770";"12009776"
"12009770";"12009777"
"12009780";"12009787"
"12009780";"12009781"
"12009780";"12009782"
"12009780";"12009783"
"12009780";"12009784"
"12009780";"12009785"
"12009780";"12009786"
"12009790";"12009792"
"12009790";"12009791"
"12009793";"12009800"
"12009793";"12009799"
"12009793";"12009798"
"12009793";"12009797"
"12009793";"12009795"
"12009793";"12009794"
"12009801";"12009809"
"12009801";"12009808"
"12009801";"12009810"
"12009801";"12009811"
"12009801";"12009812"
"12009801";"12009807"
"12009801";"12009805"
"12009801";"12009803"
"12009801";"12009802"
"12009813";"12009819"
"12009813";"12009814"
"12009813";"12009815"
"12009813";"12009816"
"12009813";"12009817"
"12009813";"12009818"
"12009820";"12009821"
"12009820";"12009822"
"12009820";"12009823"
"12009820";"12009824"
"12009820";"12009827"
"12009820";"12009826"
"12009828";"12009830"
"12009828";"12009829"
"12009828";"12009831"
"12009828";"12009834"
"12009828";"12009833"
"12009828";"12009832"
"12009836";"12009842"
"12009836";"12009840"
"12009836";"12009839"
"12009836";"12009838"
"12009836";"12009837"
"12009843";"12009844"
"12009843";"12010020"
"12009843";"12009845"
"12009846";"12009849"
"12009846";"12011358"
"12009851";"12009853"
"12009851";"12009852"
"12009851";"12009848"
"12009851";"12009847"
"12009854";"12009855"
"12009854";"12009856"
"12009854";"12009857"
"12009858";"12009863"
"12009858";"12009866"
"12009858";"12009865"
"12009858";"12009859"
"12009858";"12009862"
"12009858";"12009860"
"12009858";"12009861"
"12009858";"12009864"
"12009867";"12009868"
"12009867";"12009869"
"12009870";"12009873"
"12009870";"12010033"
"12009870";"12009871"
"12009870";"12009874"
"12009875";"12009876"
"12009875";"12009878"
"12009875";"12009891"
"12009875";"12009883"
"12009875";"12009879"
"12009875";"12009880"
"12009875";"12009881"
"12009875";"12009882"
"12009884";"12009886"
"12009884";"12009887"
"12009884";"12009885"
"12009888";"12009889"
"12009888";"12009890"
"12009894";"12011871"
"12009894";"12009901"
"12009894";"12009905"
"12009894";"12009895"
"12009894";"12009900"
"12009894";"12009899"
"12009894";"12009898"
"12009894";"12009897"
"12009902";"12009904"
"12009902";"12009903"
"12009908";"12009910"
"12009908";"12009909"
"12009911";"12009918"
"12009911";"12009913"
"12009911";"12009922"
"12009911";"12009917"
"12009911";"12009916"
"12009911";"12009912"
"12009911";"12009915"
"12009919";"12009921"
"12009919";"12009920"
"12009925";"12010801"
"12009925";"12009928"
"12009925";"12009932"
"12009925";"12009931"
"12009925";"12009930"
"12009925";"12009929"
"12009925";"12009927"
"12009925";"12009926"
"12009933";"12009934"
"12009933";"12009935"
"12009933";"12009936"
"12009933";"12009937"
"12009938";"12009943"
"12009938";"12012988"
"12009938";"12009942"
"12009938";"12012159"
"12009938";"12009939"
"12009938";"12009944"
"12009938";"12009945"
"12009938";"12009946"
"12009948";"12009951"
"12009948";"12009950"
"12009948";"12009952"
"12009953";"12009954"
"12009953";"12009955"
"12009953";"12010019"
"12009956";"12011356"
"12009956";"12009959"
"12009961";"12009962"
"12009961";"12009958"
"12009961";"12009957"
"12009964";"12009965"
"12009964";"12009966"
"12009964";"12009967"
"12009968";"12009970"
"12009968";"12009969"
"12009975";"12009977"
"12009975";"12009979"
"12009975";"12009980"
"12009975";"12009981"
"12009975";"12009978"
"12009975";"12009982"
"12009975";"12009976"
"12009975";"12009985"
"12009988";"12009992"
"12009988";"12009994"
"12009988";"12009991"
"12009988";"12009990"
"12009988";"12009993"
"12009988";"12009989"
"12009995";"12009996"
"12009995";"12009997"
"12009995";"12009998"
"12009995";"12009999"
"12010000";"12010005"
"12010000";"12010001"
"12010000";"12010004"
"12010000";"12010002"
"12010000";"12010003"
"12010000";"12010006"
"12010000";"12010015"
"12010007";"12010011"
"12010007";"12010010"
