"id";"nazev";"mista_prac";"mista_sluz";"predstaveny";"id_ext";"urad_zkratka";"urad_nazev";"zkratka";"urad_skupina";"label";"analyticky";"nazev_lower";"categ";"color";"mista_celkem";"dpth";"child_ftes"
"12002186";"Státní okresní archiv Trutnov";"2";"5";"true";"10562367";"SOA HKrálové";"Státní oblastní archiv v Hradci Králové";"20350077";NA;"Státní okresní archiv Trutnov";FALSE;"státní okresní archiv trutnov";"ostatní";"none";"7";"3";"7"
"12002181";"Státní okresní archiv Jičín";"2";"5";"true";"10562342";"SOA HKrálové";"Státní oblastní archiv v Hradci Králové";"20350072";NA;"Státní okresní archiv Jičín";FALSE;"státní okresní archiv jičín";"ostatní";"none";"7";"3";"7"
"12001979";"Státní okresní archiv Hradec Králové";"2";"5";"true";"10562322";"SOA HKrálové";"Státní oblastní archiv v Hradci Králové";"20350070";NA;"Státní okresní archiv Hradec Králové";FALSE;"státní okresní archiv hradec králové";"ostatní";"none";"7";"3";"7"
"11001115";"Moravský zemský archiv v Brně";"0";"3";"true";"10563194";"MZA Brno";"Moravský zemský archiv v Brně";"MZA Brno";"Archivy";"Moravský zemský archiv v Brně";FALSE;"moravský zemský archiv v brně";"ostatní";"none";"3";"2";"171"
"12004609";"Státní okresní archiv Uherské Hradiště";"3";"4";"true";"10562422";"MZA Brno";"Moravský zemský archiv v Brně";"20360079";NA;"Státní okresní archiv Uherské Hradiště";FALSE;"státní okresní archiv uherské hradiště";"ostatní";"none";"7";"3";"7"
"12004608";"Státní okresní archiv Třebíč";"3";"5";"true";"10562417";"MZA Brno";"Moravský zemský archiv v Brně";"20360078";NA;"Státní okresní archiv Třebíč";FALSE;"státní okresní archiv třebíč";"ostatní";"none";"8";"3";"8"
"12004607";"Státní okresní archiv Pelhřimov";"2";"4";"true";"10562412";"MZA Brno";"Moravský zemský archiv v Brně";"20360077";NA;"Státní okresní archiv Pelhřimov";FALSE;"státní okresní archiv pelhřimov";"ostatní";"none";"6";"3";"6"
"12004603";"Státní okresní archiv Havlíčkův Brod";"2";"4";"true";"10562392";"MZA Brno";"Moravský zemský archiv v Brně";"20360073";NA;"Státní okresní archiv Havlíčkův Brod";FALSE;"státní okresní archiv havlíčkův brod";"ostatní";"none";"6";"3";"6"
"12004617";"Oddělení ekonomické";"5";"1";"true";"10563229";"MZA Brno";"Moravský zemský archiv v Brně";"20360007";NA;"Oddělení ekonomické";FALSE;"oddělení ekonomické";"ostatní";"none";"6";"3";"6"
"12004616";"Odd.využívání archiválií a knihovna";"5";"9";"true";"10563218";"MZA Brno";"Moravský zemský archiv v Brně";"20360053";NA;"Odd.využívání archiválií a knihovna";FALSE;"odd.využívání archiválií a knihovna";"ostatní";"none";"14";"3";"14"
"12004615";"Odd. evidence, správy a zpracování fondů";"0";"12";"true";"10563196";"MZA Brno";"Moravský zemský archiv v Brně";"20360052";NA;"Odd. evidence, správy a zpracování fondů";FALSE;"odd. evidence, správy a zpracování fondů";"ostatní";"none";"12";"3";"12"
"12004612";"Státní okresní archiv Zlín";"3";"5";"true";"10562437";"MZA Brno";"Moravský zemský archiv v Brně";"20360082";NA;"Státní okresní archiv Zlín";FALSE;"státní okresní archiv zlín";"ostatní";"none";"8";"3";"8"
"12004614";"Státní okresní archiv Žďár nad Sázavou";"3";"5";"true";"10562493";"MZA Brno";"Moravský zemský archiv v Brně";"20360084";NA;"Státní okresní archiv Žďár nad Sázavou";FALSE;"státní okresní archiv žďár nad sázavou";"ostatní";"none";"8";"3";"8"
"12004605";"Státní okresní archiv Jihlava";"3";"4";"true";"10562402";"MZA Brno";"Moravský zemský archiv v Brně";"20360075";NA;"Státní okresní archiv Jihlava";FALSE;"státní okresní archiv jihlava";"ostatní";"none";"7";"3";"7"
"12004613";"Státní okresní archiv Znojmo";"3";"5";"true";"10562442";"MZA Brno";"Moravský zemský archiv v Brně";"20360083";NA;"Státní okresní archiv Znojmo";FALSE;"státní okresní archiv znojmo";"ostatní";"none";"8";"3";"8"
"12004602";"Státní okresní archiv Břeclav";"2";"4";"true";"10562387";"MZA Brno";"Moravský zemský archiv v Brně";"20360072";NA;"Státní okresní archiv Břeclav";FALSE;"státní okresní archiv břeclav";"ostatní";"none";"6";"3";"6"
"12004610";"Státní okresní archiv Vsetín";"3";"4";"true";"10562427";"MZA Brno";"Moravský zemský archiv v Brně";"20360080";NA;"Státní okresní archiv Vsetín";FALSE;"státní okresní archiv vsetín";"ostatní";"none";"7";"3";"7"
"12004611";"Státní okresní archiv Vyškov";"2";"4";"true";"10562432";"MZA Brno";"Moravský zemský archiv v Brně";"20360081";NA;"Státní okresní archiv Vyškov";FALSE;"státní okresní archiv vyškov";"ostatní";"none";"6";"3";"6"
"12011903";"Odd. ochrany archiválií";"9";"0";NA;"20219202";"MZA Brno";"Moravský zemský archiv v Brně";"Odd. ochrany";NA;"Odd. ochrany archiválií";FALSE;"odd. ochrany archiválií";"ostatní";"none";"9";"3";"9"
"12004621";"Odd. kanceláře vedoucího služeb.úřadu";"7";"1";"true";"20215651";"MZA Brno";"Moravský zemský archiv v Brně";"20360058";NA;"Odd. kanceláře vedoucího služeb.úřadu";FALSE;"odd. kanceláře vedoucího služeb.úřadu";"ostatní";"none";"8";"3";"8"
"12004604";"Státní okresní archiv Hodonín";"3";"4";"true";"10562397";"MZA Brno";"Moravský zemský archiv v Brně";"20360074";NA;"Státní okresní archiv Hodonín";FALSE;"státní okresní archiv hodonín";"ostatní";"none";"7";"3";"7"
"12004606";"Státní okresní archiv Kroměříž";"4";"3";"true";"10562407";"MZA Brno";"Moravský zemský archiv v Brně";"20360076";NA;"Státní okresní archiv Kroměříž";FALSE;"státní okresní archiv kroměříž";"ostatní";"none";"7";"3";"7"
"12004619";"Odd. předarchivní péče";"0";"5";"true";"10563684";"MZA Brno";"Moravský zemský archiv v Brně";"20360054";NA;"Odd. předarchivní péče";FALSE;"odd. předarchivní péče";"ostatní";"none";"5";"3";"5"
"12004618";"Oddělení ICT a digitalizace";"7";"2";"true";"10563683";"MZA Brno";"Moravský zemský archiv v Brně";"20360051";NA;"Oddělení ICT a digitalizace";FALSE;"oddělení ict a digitalizace";"ostatní";"none";"9";"3";"9"
"12004601";"Státní okresní archiv Brno-venkov";"3";"4";"true";"10562382";"MZA Brno";"Moravský zemský archiv v Brně";"20360071";NA;"Státní okresní archiv Brno-venkov";FALSE;"státní okresní archiv brno-venkov";"ostatní";"none";"7";"3";"7"
"12003700";"Státní okresní archiv Blansko";"3";"4";"true";"10562327";"MZA Brno";"Moravský zemský archiv v Brně";"20360070";NA;"Státní okresní archiv Blansko";FALSE;"státní okresní archiv blansko";"ostatní";"none";"7";"3";"7"
"11001116";"Zemský archiv v Opavě";"0";"2";"true";"10563239";"ZA Opa";"Zemský archiv v Opavě";"ZA Opa";"Archivy";"Zemský archiv v Opavě";FALSE;"zemský archiv v opavě";"ostatní";"none";"2";"2";"136"
"12004645";"Odd.pro výpočetní techniku a informatik.";"4";"0";NA;"20204851";"ZA Opa";"Zemský archiv v Opavě";"203700 55";NA;"Odd.pro výpočetní techniku a informatik.";FALSE;"odd.pro výpočetní techniku a informatik.";"ostatní";"none";"4";"3";"4"
"12004646";"Oddělení pro konzerv a restar. achiválií";"9";"0";NA;"20217082";"ZA Opa";"Zemský archiv v Opavě";"20370056";NA;"Oddělení pro konzerv a restar. achiválií";FALSE;"oddělení pro konzerv a restar. achiválií";"ostatní";"none";"9";"3";"9"
"12004637";"Státní okresní archiv Přerov";"2";"6";"true";"10562675";"ZA Opa";"Zemský archiv v Opavě";"20370078";NA;"Státní okresní archiv Přerov";FALSE;"státní okresní archiv přerov";"ostatní";"none";"8";"3";"8"
"12004634";"Státní okresní archiv Olomouc";"5";"7";"true";"10562467";"ZA Opa";"Zemský archiv v Opavě";"20370075";NA;"Státní okresní archiv Olomouc";FALSE;"státní okresní archiv olomouc";"ostatní";"none";"12";"3";"12"
"12004636";"Státní okresní archiv Prostějov";"2";"4";"true";"10562668";"ZA Opa";"Zemský archiv v Opavě";"20370077";NA;"Státní okresní archiv Prostějov";FALSE;"státní okresní archiv prostějov";"ostatní";"none";"6";"3";"6"
"12004635";"Státní okresní archiv Opava";"1";"6";"true";"10562472";"ZA Opa";"Zemský archiv v Opavě";"20370076";NA;"Státní okresní archiv Opava";FALSE;"státní okresní archiv opava";"ostatní";"none";"7";"3";"7"
"12004631";"Státní okresní archiv Jeseník";"2";"3";"true";"10562452";"ZA Opa";"Zemský archiv v Opavě";"20370072";NA;"Státní okresní archiv Jeseník";FALSE;"státní okresní archiv jeseník";"ostatní";"none";"5";"3";"5"
"12004632";"Státní okresní archiv Karviná";"3";"5";"true";"10562457";"ZA Opa";"Zemský archiv v Opavě";"20370073";NA;"Státní okresní archiv Karviná";FALSE;"státní okresní archiv karviná";"ostatní";"none";"8";"3";"8"
"12004644";"Sekretariát ředitele archivu";"4";"1";"true";"20101927";"ZA Opa";"Zemský archiv v Opavě";"20370010";NA;"Sekretariát ředitele archivu";FALSE;"sekretariát ředitele archivu";"ostatní";"none";"5";"3";"5"
"12004643";"Pobočka Olomouc";"1";"6";"true";"10563274";"ZA Opa";"Zemský archiv v Opavě";"20370054";NA;"Pobočka Olomouc";FALSE;"pobočka olomouc";"ostatní";"none";"7";"3";"7"
"12004642";"Odd.pro metodiku,výběr archiválií...";"0";"5";"true";"10563270";"ZA Opa";"Zemský archiv v Opavě";"20370053";NA;"Odd.pro metodiku,výběr archiválií...";FALSE;"odd.pro metodiku,výběr archiválií...";"ostatní";"none";"5";"3";"5"
"12004641";"Odd.pro evid.,využ.a ochr.fondů a sbírek";"2";"2";"true";"10563259";"ZA Opa";"Zemský archiv v Opavě";"20370052";NA;"Odd.pro evid.,využ.a ochr.fondů a sbírek";FALSE;"odd.pro evid.,využ.a ochr.fondů a sbírek";"ostatní";"none";"4";"3";"4"
"12004640";"Oddělení pro správu fondů a sbírek";"0";"14";"true";"10563250";"ZA Opa";"Zemský archiv v Opavě";"20370051";NA;"Oddělení pro správu fondů a sbírek";FALSE;"oddělení pro správu fondů a sbírek";"ostatní";"none";"14";"3";"14"
"12004639";"Oddělení ekonomicko-provozní";"6";"1";"true";"10563241";"ZA Opa";"Zemský archiv v Opavě";"20370007";NA;"Oddělení ekonomicko-provozní";FALSE;"oddělení ekonomicko-provozní";"ostatní";"none";"7";"3";"7"
"12004638";"Státní okresní archiv Šumperk";"2";"4";"true";"10562682";"ZA Opa";"Zemský archiv v Opavě";"20370079";NA;"Státní okresní archiv Šumperk";FALSE;"státní okresní archiv šumperk";"ostatní";"none";"6";"3";"6"
"12004633";"Státní okresní archiv Nový Jičín";"2";"7";"true";"10562462";"ZA Opa";"Zemský archiv v Opavě";"20370074";NA;"Státní okresní archiv Nový Jičín";FALSE;"státní okresní archiv nový jičín";"ostatní";"none";"9";"3";"9"
"12003840";"Státní okresní archiv Frýdek Místek";"2";"6";"true";"10562447";"ZA Opa";"Zemský archiv v Opavě";"20370071";NA;"Státní okresní archiv Frýdek Místek";FALSE;"státní okresní archiv frýdek místek";"ostatní";"none";"8";"3";"8"
"12003839";"St.okr.archiv Bruntál se sídlem v Krnově";"3";"7";"true";"10562332";"ZA Opa";"Zemský archiv v Opavě";"20370070";NA;"St.okr.archiv Bruntál se sídlem v Krnově";FALSE;"st.okr.archiv bruntál se sídlem v krnově";"ostatní";"none";"10";"3";"10"
"11001117";"Česká inspekce životního prostředí";"1";"2";"true";"6128193";"ČIŽP";"Česká inspekce životního prostředí";"ČIŽP";"Ostatní";"Česká inspekce životního prostředí";FALSE;"česká inspekce životního prostředí";"ostatní";"none";"3";"2";"466"
"12002528";"Oblastní inspektorát Olomouc";"5";"2";"true";"6128312";"ČIŽP";"Česká inspekce životního prostředí";"480";NA;"Oblastní inspektorát Olomouc";FALSE;"oblastní inspektorát olomouc";"ostatní";"none";"7";"3";"28"
"12002521";"Oblastní inspektorát České Budějovice";"4";"2";"true";"6128289";"ČIŽP";"Česká inspekce životního prostředí";"420";NA;"Oblastní inspektorát České Budějovice";FALSE;"oblastní inspektorát české budějovice";"ostatní";"none";"6";"3";"30"
"12002527";"Oblastní inspektorát Brno";"6";"4";"true";"6128309";"ČIŽP";"Česká inspekce životního prostředí";"470";NA;"Oblastní inspektorát Brno";FALSE;"oblastní inspektorát brno";"ostatní";"none";"10";"3";"48"
"12002525";"Oblastní inspektorát Havlíčkův Brod";"5";"2";"true";"6128301";"ČIŽP";"Česká inspekce životního prostředí";"460";NA;"Oblastní inspektorát Havlíčkův Brod";FALSE;"oblastní inspektorát havlíčkův brod";"ostatní";"none";"7";"3";"30"
"12002529";"Oblastní inspektorát Ostrava";"5";"3";"true";"6128315";"ČIŽP";"Česká inspekce životního prostředí";"490";NA;"Oblastní inspektorát Ostrava";FALSE;"oblastní inspektorát ostrava";"ostatní";"none";"8";"3";"41"
"12002524";"Oblastní inspektorát Hradec Králové";"5";"3";"true";"6128298";"ČIŽP";"Česká inspekce životního prostředí";"450";NA;"Oblastní inspektorát Hradec Králové";FALSE;"oblastní inspektorát hradec králové";"ostatní";"none";"8";"3";"37"
"12002522";"Oblastní inspektorátu Plzeň";"5";"2";"true";"6128292";"ČIŽP";"Česká inspekce životního prostředí";"430";NA;"Oblastní inspektorátu Plzeň";FALSE;"oblastní inspektorátu plzeň";"ostatní";"none";"7";"3";"36"
"12002530";"Oblastní inspektorát Liberec";"6";"3";"true";"6128318";"ČIŽP";"Česká inspekce životního prostředí";"510";NA;"Oblastní inspektorát Liberec";FALSE;"oblastní inspektorát liberec";"ostatní";"none";"9";"3";"27"
"12002540";"Odbor ochrany přírody, lesa a CITES";"0";"0";"true";"6128350";"ČIŽP";"Česká inspekce životního prostředí";"320";NA;"Odbor ochrany přírody, lesa a CITES";FALSE;"odbor ochrany přírody, lesa a cites";"ostatní";"none";"0";"3";"14"
"12002563";"Odbor ICT";"1";"0";"true";"6128453";"ČIŽP";"Česká inspekce životního prostředí";"210";NA;"Odbor ICT";FALSE;"odbor ict";"ostatní";"none";"1";"3";"12"
"12002526";"Odbor technické ochrany životního prostř";"0";"2";"true";"6128304";"ČIŽP";"Česká inspekce životního prostředí";"310";NA;"Odbor technické ochrany životního prostř";FALSE;"odbor technické ochrany životního prostř";"ostatní";"none";"2";"3";"21"
"12002571";"Odbor ekonomiky a provozu";"0";"0";"true";"6128474";"ČIŽP";"Česká inspekce životního prostředí";"220";NA;"Odbor ekonomiky a provozu";FALSE;"odbor ekonomiky a provozu";"ostatní";"none";"0";"3";"12"
"12002523";"Oblastní inspektorát Ústí nad Labem";"6";"3";"true";"6128295";"ČIŽP";"Česká inspekce životního prostředí";"440";NA;"Oblastní inspektorát Ústí nad Labem";FALSE;"oblastní inspektorát ústí nad labem";"ostatní";"none";"9";"3";"46"
"12012644";"Odbor vnitřních služeb";"3";"0";"true";"16528088";"ČIŽP";"Česká inspekce životního prostředí";"Odbor vnitřn";NA;"Odbor vnitřních služeb";FALSE;"odbor vnitřních služeb";"ostatní";"none";"3";"3";"26"
"12002520";"Oblastní inspektorát Praha";"6";"3";"true";"6128222";"ČIŽP";"Česká inspekce životního prostředí";"410";NA;"Oblastní inspektorát Praha";FALSE;"oblastní inspektorát praha";"ostatní";"none";"9";"3";"55"
"12002535";"Oddělení odpadového hospodářství";"0";"12";"true";"6128337";"ČIŽP";"Česká inspekce životního prostředí";"413";NA;"Oddělení odpadového hospodářství";FALSE;"oddělení odpadového hospodářství";"ostatní";"none";"12";"4";"12"
"12002534";"Oddělení ochrany vod";"0";"12";"true";"6128332";"ČIŽP";"Česká inspekce životního prostředí";"412";NA;"Oddělení ochrany vod";FALSE;"oddělení ochrany vod";"ostatní";"none";"12";"4";"12"
"12013066";"Oddělení ochrany přírody a lesa";"0";"14";"true";"16677476";"ČIŽP";"Česká inspekce životního prostředí";"416";NA;"Oddělení ochrany přírody a lesa";FALSE;"oddělení ochrany přírody a lesa";"ostatní";"none";"14";"4";"14"
"12002533";"Oddělení ochrany ovzduší";"0";"8";"true";"6128329";"ČIŽP";"Česká inspekce životního prostředí";"411";NA;"Oddělení ochrany ovzduší";FALSE;"oddělení ochrany ovzduší";"ostatní";"none";"8";"4";"8"
"12002544";"Oddělení ochrany ovzduší";"0";"4";"true";"6128368";"ČIŽP";"Česká inspekce životního prostředí";"421";NA;"Oddělení ochrany ovzduší";FALSE;"oddělení ochrany ovzduší";"ostatní";"none";"4";"4";"4"
"12002546";"Oddělení ochrany vod";"0";"5";"true";"6128373";"ČIŽP";"Česká inspekce životního prostředí";"422";NA;"Oddělení ochrany vod";FALSE;"oddělení ochrany vod";"ostatní";"none";"5";"4";"5"
"12002547";"Oddělení odpadového hospodářství";"0";"6";"true";"6128376";"ČIŽP";"Česká inspekce životního prostředí";"423";NA;"Oddělení odpadového hospodářství";FALSE;"oddělení odpadového hospodářství";"ostatní";"none";"6";"4";"6"
"12013067";"Oddělení ochrany přírody a lesa";"0";"9";"true";"16677695";"ČIŽP";"Česká inspekce životního prostředí";"426";NA;"Oddělení ochrany přírody a lesa";FALSE;"oddělení ochrany přírody a lesa";"ostatní";"none";"9";"4";"9"
"12002550";"Oddělení ochrany ovzduší";"0";"6";"true";"6128397";"ČIŽP";"Česká inspekce životního prostředí";"431";NA;"Oddělení ochrany ovzduší";FALSE;"oddělení ochrany ovzduší";"ostatní";"none";"6";"4";"6"
"12002551";"Oddělení ochrany vod";"0";"7";"true";"6128404";"ČIŽP";"Česká inspekce životního prostředí";"432";NA;"Oddělení ochrany vod";FALSE;"oddělení ochrany vod";"ostatní";"none";"7";"4";"7"
"12013075";"Oddělení ochrany přírody a lesa";"0";"8";"true";"16686408";"ČIŽP";"Česká inspekce životního prostředí";"Oddělení och";NA;"Oddělení ochrany přírody a lesa";FALSE;"oddělení ochrany přírody a lesa";"ostatní";"none";"8";"4";"8"
"12002552";"Oddělení odpadového hospodářství";"0";"8";"true";"6128407";"ČIŽP";"Česká inspekce životního prostředí";"433";NA;"Oddělení odpadového hospodářství";FALSE;"oddělení odpadového hospodářství";"ostatní";"none";"8";"4";"8"
"12013069";"Oddělení ochrany přírody a lesa";"0";"11";"true";"16677770";"ČIŽP";"Česká inspekce životního prostředí";"446";NA;"Oddělení ochrany přírody a lesa";FALSE;"oddělení ochrany přírody a lesa";"ostatní";"none";"11";"4";"11"
"12002558";"Oddělení odpadového hospodářství";"0";"10";"true";"6128440";"ČIŽP";"Česká inspekce životního prostředí";"443";NA;"Oddělení odpadového hospodářství";FALSE;"oddělení odpadového hospodářství";"ostatní";"none";"10";"4";"10"
"12002557";"Oddělení ochrany vod";"0";"8";"true";"6128437";"ČIŽP";"Česká inspekce životního prostředí";"442";NA;"Oddělení ochrany vod";FALSE;"oddělení ochrany vod";"ostatní";"none";"8";"4";"8"
"12002555";"Oddělení ochrany ovzduší";"0";"8";"true";"6128432";"ČIŽP";"Česká inspekce životního prostředí";"441";NA;"Oddělení ochrany ovzduší";FALSE;"oddělení ochrany ovzduší";"ostatní";"none";"8";"4";"8"
"12002564";"Oddělení ochrany ovzduší";"0";"6";"true";"6128455";"ČIŽP";"Česká inspekce životního prostředí";"451";NA;"Oddělení ochrany ovzduší";FALSE;"oddělení ochrany ovzduší";"ostatní";"none";"6";"4";"6"
"12002567";"Oddělení odpadového hospodářství";"0";"8";"true";"6128463";"ČIŽP";"Česká inspekce životního prostředí";"453";NA;"Oddělení odpadového hospodářství";FALSE;"oddělení odpadového hospodářství";"ostatní";"none";"8";"4";"8"
"12013068";"Oddělení ochrany přírody a lesa";"0";"8";"true";"16677725";"ČIŽP";"Česká inspekce životního prostředí";"456";NA;"Oddělení ochrany přírody a lesa";FALSE;"oddělení ochrany přírody a lesa";"ostatní";"none";"8";"4";"8"
"12002566";"Oddělení ochrany vod";"0";"7";"true";"6128460";"ČIŽP";"Česká inspekce životního prostředí";"452";NA;"Oddělení ochrany vod";FALSE;"oddělení ochrany vod";"ostatní";"none";"7";"4";"7"
"12002572";"Oddělení ochrany ovzduší";"0";"5";"true";"6128476";"ČIŽP";"Česká inspekce životního prostředí";"461";NA;"Oddělení ochrany ovzduší";FALSE;"oddělení ochrany ovzduší";"ostatní";"none";"5";"4";"5"
"12013070";"Oddělení ochrany přírody a lesa";"0";"8";"true";"16677772";"ČIŽP";"Česká inspekce životního prostředí";"466";NA;"Oddělení ochrany přírody a lesa";FALSE;"oddělení ochrany přírody a lesa";"ostatní";"none";"8";"4";"8"
"12002575";"Oddělení odpadového hospodářství";"0";"5";"true";"6128484";"ČIŽP";"Česká inspekce životního prostředí";"463";NA;"Oddělení odpadového hospodářství";FALSE;"oddělení odpadového hospodářství";"ostatní";"none";"5";"4";"5"
"12002574";"Oddělení ochrany vod";"0";"5";"true";"6128481";"ČIŽP";"Česká inspekce životního prostředí";"462";NA;"Oddělení ochrany vod";FALSE;"oddělení ochrany vod";"ostatní";"none";"5";"4";"5"
"12002531";"Oddělení ochrany ovzduší";"0";"7";"true";"6128321";"ČIŽP";"Česká inspekce životního prostředí";"311";NA;"Oddělení ochrany ovzduší";FALSE;"oddělení ochrany ovzduší";"ostatní";"none";"7";"4";"7"
"12012241";"Oddělení podpory inspekční činnosti a ch";"1";"3";"true";"16100953";"ČIŽP";"Česká inspekce životního prostředí";"315";NA;"Oddělení podpory inspekční činnosti a ch";FALSE;"oddělení podpory inspekční činnosti a ch";"ostatní";"none";"4";"4";"4"
"12002537";"Oddělení ochrany vod";"0";"4";"true";"6128343";"ČIŽP";"Česká inspekce životního prostředí";"313";NA;"Oddělení ochrany vod";FALSE;"oddělení ochrany vod";"ostatní";"none";"4";"4";"4"
"12002532";"Oddělení odpadového hospodářství";"0";"4";"true";"6128323";"ČIŽP";"Česká inspekce životního prostředí";"312";NA;"Oddělení odpadového hospodářství";FALSE;"oddělení odpadového hospodářství";"ostatní";"none";"4";"4";"4"
"12002579";"Oddělení ochrany ovzduší";"0";"8";"true";"6128503";"ČIŽP";"Česká inspekce životního prostředí";"471";NA;"Oddělení ochrany ovzduší";FALSE;"oddělení ochrany ovzduší";"ostatní";"none";"8";"4";"8"
"12002580";"Oddělení ochrany vod";"0";"9";"true";"6128512";"ČIŽP";"Česká inspekce životního prostředí";"472";NA;"Oddělení ochrany vod";FALSE;"oddělení ochrany vod";"ostatní";"none";"9";"4";"9"
"12002581";"Oddělení odpadového hospodářství";"0";"10";"true";"6128519";"ČIŽP";"Česká inspekce životního prostředí";"473";NA;"Oddělení odpadového hospodářství";FALSE;"oddělení odpadového hospodářství";"ostatní";"none";"10";"4";"10"
"12013071";"Oddělení ochrany přírody a lesa";"0";"11";"true";"16677782";"ČIŽP";"Česká inspekce životního prostředí";"476";NA;"Oddělení ochrany přírody a lesa";FALSE;"oddělení ochrany přírody a lesa";"ostatní";"none";"11";"4";"11"
"12013072";"Oddělení ochrany přírody a lesa";"0";"7";"true";"16677797";"ČIŽP";"Česká inspekce životního prostředí";"486";NA;"Oddělení ochrany přírody a lesa";FALSE;"oddělení ochrany přírody a lesa";"ostatní";"none";"7";"4";"7"
"12002584";"Oddělení ochrany ovzduší";"0";"5";"true";"6128544";"ČIŽP";"Česká inspekce životního prostředí";"481";NA;"Oddělení ochrany ovzduší";FALSE;"oddělení ochrany ovzduší";"ostatní";"none";"5";"4";"5"
"12002586";"Oddělení odpadového hospodářství";"0";"5";"true";"6128554";"ČIŽP";"Česká inspekce životního prostředí";"483";NA;"Oddělení odpadového hospodářství";FALSE;"oddělení odpadového hospodářství";"ostatní";"none";"5";"4";"5"
"12002585";"Oddělení ochrany vod";"0";"4";"true";"6128550";"ČIŽP";"Česká inspekce životního prostředí";"482";NA;"Oddělení ochrany vod";FALSE;"oddělení ochrany vod";"ostatní";"none";"4";"4";"4"
"12002587";"Oddělení ochrany ovzduší";"0";"8";"true";"6128556";"ČIŽP";"Česká inspekce životního prostředí";"491";NA;"Oddělení ochrany ovzduší";FALSE;"oddělení ochrany ovzduší";"ostatní";"none";"8";"4";"8"
"12002589";"Oddělení ochrany vod";"0";"8";"true";"6128561";"ČIŽP";"Česká inspekce životního prostředí";"492";NA;"Oddělení ochrany vod";FALSE;"oddělení ochrany vod";"ostatní";"none";"8";"4";"8"
"12002591";"Oddělení odpadového hospodářství";"0";"8";"true";"6128566";"ČIŽP";"Česká inspekce životního prostředí";"493";NA;"Oddělení odpadového hospodářství";FALSE;"oddělení odpadového hospodářství";"ostatní";"none";"8";"4";"8"
"12013073";"Oddělení ochrany přírody a lesa";"0";"9";"true";"16677812";"ČIŽP";"Česká inspekce životního prostředí";"496";NA;"Oddělení ochrany přírody a lesa";FALSE;"oddělení ochrany přírody a lesa";"ostatní";"none";"9";"4";"9"
"12002593";"Oddělení ochrany ovzduší";"0";"3";"true";"6128572";"ČIŽP";"Česká inspekce životního prostředí";"511";NA;"Oddělení ochrany ovzduší";FALSE;"oddělení ochrany ovzduší";"ostatní";"none";"3";"4";"3"
"12002595";"Oddělení ochrany vod";"0";"3";"true";"6128577";"ČIŽP";"Česká inspekce životního prostředí";"512";NA;"Oddělení ochrany vod";FALSE;"oddělení ochrany vod";"ostatní";"none";"3";"4";"3"
"12002596";"Oddělení odpadového hospodářství";"0";"6";"true";"6128586";"ČIŽP";"Česká inspekce životního prostředí";"513";NA;"Oddělení odpadového hospodářství";FALSE;"oddělení odpadového hospodářství";"ostatní";"none";"6";"4";"6"
"12013074";"Oddělení ochrany přírody a lesa";"0";"6";"true";"16677816";"ČIŽP";"Česká inspekce životního prostředí";"516";NA;"Oddělení ochrany přírody a lesa";FALSE;"oddělení ochrany přírody a lesa";"ostatní";"none";"6";"4";"6"
"12002542";"Oddělení mezinárodní ochrany biodiverzit";"0";"5";"true";"6128364";"ČIŽP";"Česká inspekce životního prostředí";"322";NA;"Oddělení mezinárodní ochrany biodiverzit";FALSE;"oddělení mezinárodní ochrany biodiverzit";"ostatní";"none";"5";"4";"5"
"12013065";"Oddělení ochrany přírody a lesa";"0";"9";"true";"16677406";"ČIŽP";"Česká inspekce životního prostředí";"324";NA;"Oddělení ochrany přírody a lesa";FALSE;"oddělení ochrany přírody a lesa";"ostatní";"none";"9";"4";"9"
"12002565";"Oddělení správy systémů";"2";"3";"true";"6128458";"ČIŽP";"Česká inspekce životního prostředí";"212";NA;"Oddělení správy systémů";FALSE;"oddělení správy systémů";"ostatní";"none";"5";"4";"5"
"12002568";"Oddělení klientské podpory";"6";"0";NA;"6128466";"ČIŽP";"Česká inspekce životního prostředí";"211";NA;"Oddělení klientské podpory";FALSE;"oddělení klientské podpory";"ostatní";"none";"6";"4";"6"
"12002573";"Oddělení ekonomiky";"6";"2";"true";"6128479";"ČIŽP";"Česká inspekce životního prostředí";"221";NA;"Oddělení ekonomiky";FALSE;"oddělení ekonomiky";"ostatní";"none";"8";"4";"8"
"12002576";"Oddělení provozu";"4";"0";NA;"6128487";"ČIŽP";"Česká inspekce životního prostředí";"222";NA;"Oddělení provozu";FALSE;"oddělení provozu";"ostatní";"none";"4";"4";"4"
"12002559";"Oddělení personální";"5";"4";"true";"6128443";"ČIŽP";"Česká inspekce životního prostředí";"112";NA;"Oddělení personální";FALSE;"oddělení personální";"ostatní";"none";"9";"4";"9"
"12002561";"Oddělení právní";"0";"6";"true";"6128448";"ČIŽP";"Česká inspekce životního prostředí";"201";NA;"Oddělení právní";FALSE;"oddělení právní";"ostatní";"none";"6";"4";"6"
"12011315";"Oddělení veřejných zakázek";"0";"3";"true";"11253302";"ČIŽP";"Česká inspekce životního prostředí";"113";NA;"Oddělení veřejných zakázek";FALSE;"oddělení veřejných zakázek";"ostatní";"none";"3";"4";"3"
